Node 819563.  Size = 3024, Solutions = 383737587959312641626391049016072. After quantification for column 40
Node 843411.  Size = 3053, Solutions = 383737587959312877469686298503516. After quantification for column 41
Node 867455.  Size = 3080, Solutions = 383737587959312910921095433590844. After quantification for column 42
Node 891681.  Size = 3105, Solutions = 383737587959312915281406116306104. After quantification for column 43
Node 916075.  Size = 3128, Solutions = 383737587959312915800692307645656. After quantification for column 44
Node 940623.  Size = 3149, Solutions = 383737587959312915856810819544182. After quantification for column 45
Node 965311.  Size = 3168, Solutions = 383737587959312915862269155047990. After quantification for column 46
Node 990125.  Size = 3185, Solutions = 383737587959312915862742253703096. After quantification for column 47
Node 1015051.  Size = 3200, Solutions = 383737587959312915862778347439896. After quantification for column 48
Node 1040075.  Size = 3213, Solutions = 383737587959312915862780733636940. After quantification for column 49
Node 1065183.  Size = 3224, Solutions = 383737587959312915862780867562732. After quantification for column 50
Node 1090361.  Size = 3233, Solutions = 383737587959312915862780873767336. After quantification for column 51
Node 1115595.  Size = 3240, Solutions = 383737587959312915862780873995144. After quantification for column 52
Node 1140871.  Size = 3245, Solutions = 383737587959312915862780874001359. After quantification for column 53
Node 1166175.  Size = 3248, Solutions = 383737587959312915862780874001471. After quantification for column 54
Node 1191493.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 55
Node 1216814.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 56
Node 1242135.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 57
Node 1267456.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 58
Node 1292777.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 59
Node 1318098.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 60
Node 1343419.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 61
Node 1368740.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 62
Node 1394061.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 63
Node 1419382.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 64
Node 1444703.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 65
Node 1470024.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 66
Node 1495345.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 67
Node 1520666.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 68
Node 1545987.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 69
Node 1571308.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 70
Node 1596629.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 71
Node 1621950.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 72
Node 1647271.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 73
Node 1672592.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 74
Node 1697913.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 75
Node 1723234.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 76
Node 1748555.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 77
Node 1773876.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 78
Node 1799197.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 79
Node 1824518.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 80
Node 1849839.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 81
Node 1875160.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 82
Node 1900481.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 83
Node 1925802.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 84
Node 1951123.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 85
Node 1976444.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 86
Node 2001765.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 87
Node 2027086.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 88
Node 2052407.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 89
Node 2077728.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 90
Node 2103049.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 91
Node 2128370.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 92
Node 2153691.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 93
Node 2179012.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 94
Node 2204333.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 95
Node 2229654.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 96
Node 2254975.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 97
Node 2280296.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 98
Node 2305617.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 99
Node 2330938.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 100
Node 2356259.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 101
Node 2381580.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 102
Node 2406901.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 103
Node 2432222.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 104
Node 2457543.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 105
Node 2482864.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 106
Node 2508185.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 107
Node 2533506.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 108
Node 2558827.  Size = 3249, Solutions = 383737587959312915862780874001472. After quantification for column 109
Node 2583744.  Size = 3191, Solutions = 188442565515734021182615607768580. After quantification for column 110
UNSAT
Input variables: 24860
Variables quantified out: 24749
Total nodes: 2560524
Total nodes removed by gc: 2557119
Maximum live nodes: 162235
Total apply operations: 5536761
Total cached results not requiring proofs: 1970130
Total cached results requiring proofs: 2725042
Total cache entries removed: 4694955
Total GCs performed: 222
Results from And Operations:
  Avg antecedents / proof = 5.48.  Avg clauses / proof = 1.48.  Avg tries / proof = 1.20
Chain resolution signatures:
Results from Implication Testing Operations:
  Avg antecedents / proof = 4.24.  Avg clauses / proof = 1.48.  Avg tries / proof = 1.00
Chain resolution signatures:
Results from proof generation
Total Clauses: 13177525
Input clauses: 86456
Added clauses without antecedents: 10402874
Added clauses requiring proofs: 2688195
Elapsed time for SAT: 2969.08 seconds
c parsed a formula with 24860 variables and 86456 clauses (2133715 bytes)
c VERIFIED
c Proof bytes = 975299112.
c Added clauses = 13177525.  Deleted clauses = 12904213.  Max live clauses = 613296
c verification time = 22.35 secs
