Node 1143929.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 75
Node 1160118.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 76
Node 1176307.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 77
Node 1192496.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 78
Node 1208685.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 79
Node 1224874.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 80
Node 1241063.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 81
Node 1257252.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 82
Node 1273441.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 83
Node 1289630.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 84
Node 1305819.  Size = 2025, Solutions = 25665205262091854495873760. After quantification for column 85
Node 1321688.  Size = 1979, Solutions = 12540952571249428901392860. After quantification for column 86
UNSAT
Input variables: 15308
Variables quantified out: 15221
Total nodes: 1307660
Total nodes removed by gc: 1305515
Maximum live nodes: 100003
Total apply operations: 2794997
Total cached results not requiring proofs: 982998
Total cached results requiring proofs: 1370840
Total cache entries removed: 2353669
Total GCs performed: 174
Results from And Operations:
  Avg antecedents / proof = 5.42.  Avg clauses / proof = 1.48.  Avg tries / proof = 1.19
Chain resolution signatures:
Results from Implication Testing Operations:
  Avg antecedents / proof = 4.24.  Avg clauses / proof = 1.48.  Avg tries / proof = 1.00
Chain resolution signatures:
Results from proof generation
Total Clauses: 6693039
Input clauses: 53144
Added clauses without antecedents: 5291670
Added clauses requiring proofs: 1348225
Elapsed time for SAT: 1936.97 seconds
c parsed a formula with 15308 variables and 53144 clauses (1277422 bytes)
c VERIFIED
c Proof bytes = 477629830.
c Added clauses = 6693039.  Deleted clauses = 6524775.  Max live clauses = 378336
c verification time = 14.98 secs
